customer_id,segment_name,recency_days,frequency,monetary_value,R_Score,F_Score,M_Score,RFM_Score,ticket_count,avg_resolution_hours,avg_sentiment_score,reopened_tickets,return_rate,email_opens_30d,campaign_clicks_30d,engagement_score,category_diversity,loyalty_tier,avg_discount_pct
CUST02117,Champions,13,4,4133.6,5,4,4,13,0,0,0,0,0,7,2,9,3,No Tier,0.21000000000000002
CUST02118,High Value Unhappy,153,7,5739.9800000000005,2,5,5,12,0,0,0,0,0,0,0,0,4,Silver,0.3114285714285714
CUST02119,Champions,31,4,3250.83,4,4,4,12,2,46.599999999999994,-0.425,0,0,8,0,8,4,No Tier,0.2975
CUST02120,Champions,30,10,6730.96,4,5,5,14,1,31.2,-0.99,0,0.1,4,0,4,4,No Tier,0.236
CUST02121,Discount Sensitive,15,3,1252.6599999999999,5,3,2,10,0,0,0,0,0.3333333333333333,1,0,1,3,Silver,0.35000000000000003
CUST02122,Regular Customers,27,2,2531.96,4,2,3,9,0,0,0,0,0,0,0,0,2,No Tier,0.115
CUST02123,Regular Customers,41,2,955.03,4,2,1,7,0,0,0,0,0,3,1,4,2,No Tier,0.16
CUST02124,Discount Sensitive,11,4,1738.73,5,4,2,11,0,0,0,0,0,10,4,14,2,Silver,0.3625
CUST02125,Dormant,200,1,321.85,1,1,1,3,1,17.9,-0.31,0,0,10,5,15,1,Gold,0.47
CUST02126,Dormant,266,1,698.21,1,1,1,3,0,0,0,0,0,0,0,0,1,No Tier,0.33
CUST02127,Dormant,270,1,1050.81,1,1,1,3,0,0,0,0,0,2,1,3,1,Gold,0.24
CUST02128,Regular Customers,101,1,1406.44,3,1,2,6,0,0,0,0,0,4,0,4,1,Silver,0.11
CUST02129,Regular Customers,150,1,787.79,2,1,1,4,0,0,0,0,0,0,0,0,1,No Tier,0.18
CUST02130,Discount Sensitive,144,3,1356.56,2,3,2,7,2,30.2,-0.645,0,0,0,0,0,2,Silver,0.3433333333333333
CUST02131,Loyal Customers,43,5,3079.83,3,4,3,10,1,30.2,-0.96,0,0,0,0,0,2,No Tier,0.32999999999999996
CUST02132,New Customers,9,2,962.1800000000001,5,2,1,8,0,0,0,0,0,1,0,1,2,No Tier,0.4
CUST02133,Champions,3,5,5915.030000000001,5,4,5,14,1,26.2,-1,0,0,7,1,8,3,No Tier,0.162
CUST02134,Loyal Customers,8,4,2837.51,5,4,3,12,1,19.1,0.25,0,0,0,0,0,2,Silver,0.2225
CUST02135,Discount Sensitive,126,1,1006.67,2,1,1,4,1,18.9,0.08,1,0,0,0,0,1,No Tier,0.46
CUST02136,At Risk,144,4,3776.61,2,4,4,10,1,8.3,-0.12,0,0.25,0,0,0,3,No Tier,0.2575
CUST02137,Champions,17,5,4228.32,5,4,4,13,2,39.25,-0.625,0,0,6,3,9,4,No Tier,0.09
CUST02138,Dormant,254,1,472.88,1,1,1,3,1,35,-0.52,0,0,1,0,1,1,No Tier,0.22
CUST02139,Regular Customers,22,2,1049.8,4,2,1,7,0,0,0,0,0,0,0,0,2,No Tier,0.29000000000000004
CUST02140,Champions,5,8,5198.19,5,5,5,15,1,48.2,-1,0,0.25,0,0,0,4,Gold,0.2525
CUST02141,Regular Customers,137,2,2337.84,2,2,3,7,0,0,0,0,0,6,2,8,2,No Tier,0.22499999999999998
CUST02142,Discount Sensitive,139,1,1330.95,2,1,2,5,0,0,0,0,0,0,0,0,1,No Tier,0.38
CUST02143,New Customers,10,2,1933.62,5,2,2,9,0,0,0,0,0,7,2,9,1,Silver,0.25
CUST02144,Regular Customers,14,3,1995.9199999999998,5,3,2,10,0,0,0,0,0,0,0,0,3,Silver,0.30333333333333334
CUST02145,High Value Unhappy,171,7,4813.139999999999,2,5,5,12,0,0,0,0,0,0,0,0,5,No Tier,0.2357142857142857
CUST02146,Regular Customers,178,1,917.63,2,1,1,4,0,0,0,0,0,1,0,1,1,No Tier,0.23
CUST02147,Regular Customers,184,2,997.9000000000001,2,2,1,5,0,0,0,0,0,1,0,1,2,No Tier,0.31
CUST02148,Regular Customers,58,2,1189.42,3,2,2,7,0,0,0,0,0,0,0,0,1,No Tier,0.165
CUST02149,Regular Customers,124,2,3065.5299999999997,2,2,3,7,0,0,0,0,0,2,1,3,1,Gold,0.245
CUST02150,Dormant,305,4,2166.25,1,4,3,8,0,0,0,0,0,5,2,7,4,No Tier,0.33
CUST02151,Champions,22,4,3574.58,4,4,4,12,1,46.2,-0.95,0,0,2,1,3,4,No Tier,0.335
CUST02152,Loyal Customers,169,4,2366.99,2,4,3,9,1,38.6,-0.31,1,0,0,0,0,4,Silver,0.20500000000000002
CUST02153,High Value Unhappy,138,6,6234.7,2,5,5,12,2,22.7,-0.535,2,0,0,0,0,4,No Tier,0.33166666666666667
CUST02154,High Value Unhappy,49,17,12407.640000000001,3,5,5,13,3,16.099999999999998,-0.626666667,0,0.058823529411764705,7,2,9,5,Gold,0.1864705882352941
CUST02155,Dormant,257,1,846.73,1,1,1,3,0,0,0,0,0,1,0,1,1,No Tier,0.49
CUST02156,Dormant,274,1,1705.47,1,1,2,4,0,0,0,0,0,4,2,6,1,No Tier,0.19
CUST02157,Discount Sensitive,108,1,736.31,3,1,1,5,0,0,0,0,0,8,1,9,1,Gold,0.35
CUST02158,High Value Unhappy,161,8,4793.27,2,5,5,12,1,25.5,-0.95,0,0.125,4,2,6,5,Silver,0.30875
CUST02159,Discount Sensitive,36,4,2057.31,4,4,2,10,0,0,0,0,0,6,0,6,2,No Tier,0.4125
CUST02160,Loyal Customers,25,5,3006.65,4,4,3,11,2,35.400000000000006,-0.4,1,0.2,0,0,0,4,No Tier,0.144
CUST02161,Dormant,213,3,2402.2799999999997,1,3,3,7,1,1,-0.03,0,0,0,0,0,2,No Tier,0.36999999999999994
CUST02162,Champions,39,8,5688.39,4,5,5,14,0,0,0,0,0,8,4,12,3,No Tier,0.28625
CUST02163,Discount Sensitive,183,3,2010.3600000000001,2,3,2,7,1,22,0.11,0,0.3333333333333333,0,0,0,2,No Tier,0.33666666666666667
CUST02164,Discount Sensitive,20,3,1700.42,4,3,2,9,1,11.2,0.04,0,0,0,0,0,3,Gold,0.36333333333333334
CUST02165,Regular Customers,1,3,975.63,5,3,1,9,0,0,0,0,0,1,0,1,2,No Tier,0.25333333333333335
CUST02166,Regular Customers,58,2,1722.44,3,2,2,7,1,12.4,0.58,0,0,0,0,0,2,Silver,0.195
CUST02167,Discount Sensitive,103,5,3963.67,3,4,4,11,0,0,0,0,0,4,0,4,5,No Tier,0.384
CUST02168,Dormant,225,3,2219.25,1,3,3,7,1,24.7,-0.03,0,0.3333333333333333,3,1,4,2,No Tier,0.24666666666666667
CUST02169,Loyal Customers,44,5,3983.27,3,4,4,11,2,15.55,-0.61,2,0.2,6,1,7,3,Gold,0.134
CUST02170,At Risk,198,6,3749.08,2,5,4,11,3,14.333333333333334,-0.453333333,0,0.3333333333333333,2,1,3,4,Silver,0.38833333333333336
CUST02171,Champions,22,4,4255.29,4,4,4,12,0,0,0,0,0,5,1,6,4,No Tier,0.24
CUST02172,Champions,7,8,6256.6900000000005,5,5,5,15,3,15.299999999999999,-0.47,0,0.125,6,0,6,5,No Tier,0.295
CUST02173,Regular Customers,34,3,3190.33,4,3,4,11,1,31.7,0.02,0,0,4,1,5,3,No Tier,0.2966666666666667
CUST02174,Champions,1,10,5994.51,5,5,5,15,2,37.349999999999994,-0.62,0,0,6,2,8,6,No Tier,0.304
CUST02175,High Value Unhappy,42,7,4997.8,3,5,5,13,0,0,0,0,0,5,1,6,4,Gold,0.13999999999999999
CUST02176,Regular Customers,174,1,971.25,2,1,1,4,0,0,0,0,0,5,2,7,1,No Tier,0.28
CUST02177,Dormant,257,1,898.53,1,1,1,3,0,0,0,0,0,0,0,0,1,No Tier,0.38
CUST02178,Champions,16,6,4153.84,5,5,4,14,1,29.1,-0.84,0,0.3333333333333333,6,1,7,3,No Tier,0.39999999999999997
CUST02179,Regular Customers,1,3,1770.31,5,3,2,10,1,21,0.62,0,0,0,0,0,3,Platinum,0.24666666666666667
CUST02180,Regular Customers,182,3,2631.13,2,3,3,8,1,38.4,-0.63,1,0,4,1,5,3,Silver,0.19333333333333336
CUST02181,New Customers,4,2,2054.92,5,2,2,9,0,0,0,0,0,0,0,0,1,No Tier,0.12
CUST02182,Discount Sensitive,1,4,2717.77,5,4,3,12,1,37.4,-1,0,0,3,0,3,2,No Tier,0.34
CUST02183,Discount Sensitive,111,2,2206.5,2,2,3,7,0,0,0,0,0,2,1,3,2,No Tier,0.36
CUST02184,Discount Sensitive,170,2,1434.1,2,2,2,6,1,40.4,-0.15,0,0,0,0,0,2,No Tier,0.385
CUST02185,Dormant,270,6,2701.7200000000003,1,5,3,9,1,34.9,-0.96,0,0,7,1,8,5,No Tier,0.33499999999999996
CUST02186,At Risk,182,5,3170.84,2,4,4,10,0,0,0,0,0,3,1,4,3,Gold,0.266
CUST02187,Dormant,277,1,1006.5,1,1,1,3,0,0,0,0,0,4,1,5,1,No Tier,0.3
CUST02188,Discount Sensitive,185,2,640.48,2,2,1,5,0,0,0,0,0,0,0,0,2,No Tier,0.565
CUST02189,Champions,39,5,3156.09,4,4,4,12,1,4.2,0.09,1,0,5,0,5,4,No Tier,0.302
CUST02190,Loyal Customers,45,6,2916.31,3,5,3,11,1,25.7,-0.64,0,0.16666666666666666,2,1,3,5,No Tier,0.31666666666666665
CUST02191,Dormant,218,4,2674.4,1,4,3,8,0,0,0,0,0,0,0,0,3,Silver,0.225
CUST02192,New Customers,13,2,2640.42,5,2,3,10,0,0,0,0,0.5,4,2,6,2,Gold,0.115
CUST02193,Discount Sensitive,23,2,1008.03,4,2,1,7,0,0,0,0,0,0,0,0,1,No Tier,0.44
CUST02194,Champions,33,6,8262.71,4,5,5,14,0,0,0,0,0,6,0,6,4,Gold,0.21333333333333335
CUST02195,High Value Unhappy,179,8,4744.28,2,5,4,11,1,11.9,-0.04,0,0,4,1,5,4,No Tier,0.29875
CUST02196,Dormant,235,1,605.92,1,1,1,3,0,0,0,0,0,0,0,0,1,No Tier,0.21
CUST02197,Regular Customers,81,1,362.15,3,1,1,5,0,0,0,0,0,5,0,5,1,Silver,0.09
CUST02198,At Risk,156,3,3118.08,2,3,4,9,0,0,0,0,0,0,0,0,3,Silver,0.3133333333333333
CUST02199,Loyal Customers,156,4,2638.62,2,4,3,9,2,19.6,-0.38,0,0.25,0,0,0,2,No Tier,0.205
CUST02200,Loyal Customers,26,4,2568.2200000000003,4,4,3,11,0,0,0,0,0,0,0,0,3,No Tier,0.31
CUST02201,High Value Unhappy,189,5,4412.26,2,4,4,10,0,0,0,0,0,0,0,0,4,Silver,0.194
CUST02202,Loyal Customers,49,7,3712.65,3,5,4,12,0,0,0,0,0,5,1,6,2,No Tier,0.28285714285714286
CUST02203,Discount Sensitive,17,4,2130.37,5,4,3,12,0,0,0,0,0,6,2,8,4,No Tier,0.335
CUST02204,Dormant,235,1,456.72,1,1,1,3,0,0,0,0,0,4,1,5,1,No Tier,0.15
CUST02205,Discount Sensitive,17,3,3059.72,5,3,3,11,0,0,0,0,0,3,0,3,3,No Tier,0.3466666666666667
CUST02206,Dormant,338,2,1232.78,1,2,2,5,1,37.8,0.31,0,0,0,0,0,2,Gold,0.27
CUST02207,Champions,32,11,7842.84,4,5,5,14,3,23.8,-0.16,1,0.090909091,0,0,0,6,No Tier,0.3090909090909091
CUST02208,High Value Unhappy,183,6,5051.27,2,5,5,12,1,23.9,-0.9,0,0,0,0,0,3,No Tier,0.25666666666666665
CUST02209,Loyal Customers,22,5,2357.51,4,4,3,11,0,0,0,0,0,0,0,0,4,No Tier,0.292
CUST02210,Dormant,214,2,1718.96,1,2,2,5,0,0,0,0,0,0,0,0,2,Silver,0.18
CUST02211,Champions,35,6,4246.04,4,5,4,13,1,20.1,-0.3,0,0,7,2,9,4,Gold,0.39166666666666666
CUST02212,Regular Customers,112,1,619.75,2,1,1,4,0,0,0,0,0,1,0,1,1,Gold,0.32
CUST02213,Regular Customers,103,3,1948.1499999999999,3,3,2,8,2,22.15,-0.625,0,0.3333333333333333,5,1,6,3,Silver,0.26666666666666666
CUST02214,High Value Unhappy,273,6,5751.179999999999,1,5,5,11,3,29.8,-0.893333333,1,0.3333333333333333,4,1,5,3,Gold,0.23500000000000001
CUST02215,Regular Customers,53,2,1522.96,3,2,2,7,1,6.4,0.77,0,0,0,0,0,2,Silver,0.185
CUST02216,Discount Sensitive,150,3,2218.09,2,3,3,8,2,41.85,-1,1,0.3333333333333333,2,1,3,2,Silver,0.3466666666666667
CUST02217,Loyal Customers,16,4,3110.29,5,4,3,12,0,0,0,0,0,6,2,8,4,No Tier,0.175
CUST02218,Champions,33,6,4259.38,4,5,4,13,1,37,-0.78,0,0.16666666666666666,4,2,6,3,No Tier,0.27499999999999997
CUST02219,Regular Customers,99,1,484.4,3,1,1,5,0,0,0,0,0,3,1,4,1,No Tier,0.11
CUST02220,Regular Customers,52,2,765.9,3,2,1,6,0,0,0,0,0,7,0,7,2,Silver,0.225
CUST02221,Discount Sensitive,94,1,682.97,3,1,1,5,0,0,0,0,0,3,1,4,1,Gold,0.33
CUST02222,Regular Customers,152,1,836.55,2,1,1,4,1,32.9,0.03,0,1,0,0,0,1,Silver,0.06
CUST02223,Regular Customers,45,3,1690.5500000000002,3,3,2,8,0,0,0,0,0,6,1,7,3,Gold,0.12
CUST02224,Dormant,257,3,1603.7,1,3,2,6,1,42.4,-0.52,0,0,6,3,9,2,No Tier,0.27
CUST02225,Discount Sensitive,20,7,2816.32,4,5,3,12,2,22.8,-0.285,1,0.2857142857142857,0,0,0,4,Silver,0.4057142857142857
CUST02226,Champions,29,12,9508.01,4,5,5,14,3,26.166666666666668,-0.71,0,0.083333333,1,0,1,6,Gold,0.31083333333333335
CUST02227,Discount Sensitive,88,4,2320.84,3,4,3,10,1,16.4,-0.51,1,0,1,0,1,3,No Tier,0.41250000000000003
CUST02228,Discount Sensitive,147,3,2870.67,2,3,3,8,2,16.049999999999997,0.14,0,0.6666666666666666,1,0,1,2,Silver,0.3466666666666667
CUST02229,Champions,28,7,5992.74,4,5,5,14,1,39.1,-1,0,0,4,1,5,4,Silver,0.26
CUST02230,Regular Customers,84,1,388.37,3,1,1,5,0,0,0,0,0,0,0,0,1,No Tier,0.14
CUST02231,Loyal Customers,16,5,2862.12,5,4,3,12,0,0,0,0,0,0,0,0,4,Silver,0.268
CUST02232,Regular Customers,16,3,1414.77,5,3,2,10,0,0,0,0,0.3333333333333333,1,0,1,3,Silver,0.2866666666666667
CUST02233,Discount Sensitive,44,2,1686.71,3,2,2,7,0,0,0,0,0,3,0,3,2,No Tier,0.38
CUST02234,Dormant,229,1,880.11,1,1,1,3,1,5.8,0.56,0,0,2,0,2,1,Gold,0.15
CUST02235,Discount Sensitive,112,1,221.66,2,1,1,4,0,0,0,0,0,2,0,2,1,No Tier,0.36
CUST02236,Dormant,205,2,1413.8899999999999,1,2,2,5,0,0,0,0,0,0,0,0,1,No Tier,0.20500000000000002
CUST02237,Champions,34,7,5050.48,4,5,5,14,1,29.2,-0.17,0,0.2857142857142857,7,2,9,5,Gold,0.2557142857142857
CUST02238,High Value Unhappy,117,10,6304.62,2,5,5,12,3,33.9,-0.65,0,0.2,4,0,4,4,Gold,0.278
CUST02239,Regular Customers,105,1,576.85,3,1,1,5,0,0,0,0,0,0,0,0,1,Silver,0.27
CUST02240,New Customers,11,2,2911.94,5,2,3,10,0,0,0,0,0,0,0,0,2,No Tier,0.16
CUST02241,At Risk,174,4,3532.06,2,4,4,10,0,0,0,0,0,0,0,0,3,Gold,0.1475
CUST02242,Regular Customers,190,3,2407.42,2,3,3,8,1,24.2,-1,1,0.3333333333333333,0,0,0,3,No Tier,0.25
CUST02243,Loyal Customers,193,4,2923.57,2,4,3,9,1,1,-0.84,0,0.25,0,0,0,2,Silver,0.1975
CUST02244,Loyal Customers,37,5,2694.23,4,4,3,11,0,0,0,0,0,3,1,4,4,Silver,0.27599999999999997
CUST02245,High Value Unhappy,143,8,4970.59,2,5,5,12,2,35.7,-0.19,0,0.125,4,1,5,4,Silver,0.255
CUST02246,Dormant,213,3,2005.87,1,3,2,6,1,36.4,-1,0,0,2,1,3,3,No Tier,0.30666666666666664
CUST02247,Regular Customers,12,3,1825.17,5,3,2,10,0,0,0,0,0,0,0,0,2,No Tier,0.29666666666666663
CUST02248,Regular Customers,153,1,1245.24,2,1,2,5,0,0,0,0,0,3,0,3,1,No Tier,0.2
CUST02249,Discount Sensitive,135,3,1584.17,2,3,2,7,1,50.3,-0.77,0,0,8,0,8,2,Platinum,0.36000000000000004
CUST02250,Champions,11,9,4855.7300000000005,5,5,5,15,3,36.333333333333336,-0.836666667,0,0.3333333333333333,6,0,6,5,Silver,0.2711111111111111
CUST02251,Dormant,242,2,1716.8,1,2,2,5,0,0,0,0,0,4,1,5,2,Silver,0.235
CUST02252,Loyal Customers,122,4,2123.62,2,4,3,9,2,15.3,-0.595,0,0,0,0,0,2,No Tier,0.305
CUST02253,High Value Unhappy,53,9,7748.2699999999995,3,5,5,13,2,17.3,-0.305,0,0,0,0,0,5,Gold,0.2622222222222222
CUST02254,Discount Sensitive,151,1,321.87,2,1,1,4,1,24.4,-0.35,1,0,0,0,0,1,Silver,0.35
CUST02255,New Customers,10,2,996.15,5,2,1,8,0,0,0,0,0,0,0,0,2,No Tier,0.25
CUST02256,Loyal Customers,32,5,2662.73,4,4,3,11,1,60.2,-0.9,1,0,10,1,11,3,No Tier,0.32199999999999995
CUST02257,At Risk,120,5,4038.65,2,4,4,10,3,29.733333333333334,-0.336666667,1,0,1,0,1,4,Silver,0.258
CUST02258,Dormant,258,4,2233.67,1,4,3,8,1,27.2,0.11,0,0,5,1,6,2,No Tier,0.2475
CUST02259,Regular Customers,0,3,1265.3000000000002,5,3,2,10,0,0,0,0,0,6,1,7,2,Gold,0.31
CUST02260,At Risk,129,3,3309.0299999999997,2,3,4,9,1,37.8,-0.96,0,0,5,1,6,3,Silver,0.24666666666666667
CUST02261,At Risk,115,4,3277.19,2,4,4,10,2,28.85,-0.06,1,0,2,1,3,3,No Tier,0.41750000000000004
CUST02262,Regular Customers,157,3,2320.9,2,3,3,8,1,15.2,-0.04,0,0,0,0,0,2,Silver,0.2966666666666667
CUST02263,Loyal Customers,12,4,2761.95,5,4,3,12,0,0,0,0,0,0,0,0,4,No Tier,0.10250000000000001
CUST02264,Champions,20,4,3526.1000000000004,4,4,4,12,1,24.1,-1,1,0.25,1,0,1,4,Gold,0.185
CUST02265,Discount Sensitive,91,1,280.88,3,1,1,5,0,0,0,0,0,0,0,0,1,Silver,0.54
CUST02266,New Customers,9,2,1305.8899999999999,5,2,2,9,0,0,0,0,0,6,3,9,2,No Tier,0.245
CUST02267,Regular Customers,47,3,3107.01,3,3,3,9,2,32.1,-0.755,0,0.3333333333333333,5,1,6,2,No Tier,0.15
CUST02268,Dormant,227,2,1421.47,1,2,2,5,0,0,0,0,0,1,0,1,2,Gold,0.21500000000000002
CUST02269,Champions,8,5,4266.35,5,4,4,13,1,1,0.11,0,0.2,0,0,0,3,Gold,0.33999999999999997
CUST02270,Champions,1,8,5044.09,5,5,5,15,1,45.9,-0.38,0,0,3,1,4,3,No Tier,0.23625000000000002
CUST02271,Regular Customers,56,3,2429.4,3,3,3,9,1,13.3,-0.3,0,0,4,2,6,2,No Tier,0.26
CUST02272,Champions,3,12,9505.01,5,5,5,15,4,28.025000000000002,-0.53,1,0.16666666666666666,6,2,8,6,No Tier,0.31916666666666665
CUST02273,Dormant,223,2,1263.48,1,2,2,5,0,0,0,0,0,5,1,6,2,No Tier,0.37
CUST02274,Discount Sensitive,130,2,897.32,2,2,1,5,1,39.9,0.17,0,0,8,1,9,2,No Tier,0.35
CUST02275,Champions,9,5,3201.3900000000003,5,4,4,13,0,0,0,0,0.2,0,0,0,3,Silver,0.25
CUST02276,Discount Sensitive,20,3,3155.9300000000003,4,3,4,11,2,8,-0.275,0,0,0,0,0,2,Gold,0.37333333333333335
CUST02277,At Risk,278,2,3384.3,1,2,4,7,0,0,0,0,0,0,0,0,2,No Tier,0.115
CUST02278,Regular Customers,176,2,937.17,2,2,1,5,1,27.3,-0.46,1,0,0,0,0,2,No Tier,0.31
CUST02279,Champions,7,5,3690.87,5,4,4,13,0,0,0,0,0,0,0,0,4,No Tier,0.11800000000000002
CUST02280,Dormant,205,1,1244.85,1,1,2,4,0,0,0,0,0,2,1,3,1,No Tier,0.43
CUST02281,Regular Customers,180,2,1698.6799999999998,2,2,2,6,0,0,0,0,0,3,0,3,1,No Tier,0.24
CUST02282,Regular Customers,67,1,300.59,3,1,1,5,1,41.2,-1,0,0,0,0,0,1,No Tier,0.29
CUST02283,Loyal Customers,192,4,1771.46,2,4,2,8,0,0,0,0,0,2,0,2,2,No Tier,0.2425
CUST02284,Loyal Customers,95,5,3144.28,3,4,4,11,1,28.9,-0.55,1,0.2,5,2,7,3,Platinum,0.248
CUST02285,Regular Customers,6,3,2705.1,5,3,3,11,1,18.4,-0.2,1,0,3,1,4,3,No Tier,0.19666666666666668
CUST02286,Dormant,302,2,2310.76,1,2,3,6,0,0,0,0,0,3,1,4,2,No Tier,0.11
CUST02287,Champions,7,10,8976.35,5,5,5,15,1,12.9,-0.35,0,0.1,3,1,4,3,No Tier,0.254
CUST02288,Champions,33,6,5180.64,4,5,5,14,1,35,-0.99,0,0.16666666666666666,0,0,0,5,Gold,0.285
CUST02289,Champions,28,5,4732.09,4,4,4,12,1,4.4,0.06,1,0,0,0,0,3,No Tier,0.256
CUST02290,High Value Unhappy,53,6,6065.68,3,5,5,13,2,27.15,-0.35,0,0.16666666666666666,0,0,0,3,No Tier,0.2783333333333333
CUST02291,At Risk,274,6,3936.09,1,5,4,10,0,0,0,0,0,2,0,2,4,Silver,0.3116666666666667
CUST02292,Loyal Customers,64,4,2077.06,3,4,2,9,1,15,-1,0,0.25,0,0,0,3,No Tier,0.2825
CUST02293,High Value Unhappy,347,4,4413.400000000001,1,4,4,9,0,0,0,0,0,0,0,0,3,No Tier,0.1925
CUST02294,Discount Sensitive,27,4,2304.54,4,4,3,11,1,35.2,-1,0,0.25,4,1,5,3,Silver,0.355
CUST02295,Discount Sensitive,26,3,1379.21,4,3,2,9,1,1.9,0.36,0,0,1,0,1,3,No Tier,0.39999999999999997
CUST02296,Loyal Customers,48,6,2765.41,3,5,3,11,2,34.05,-0.825,1,0,8,1,9,3,No Tier,0.3233333333333333
CUST02297,Regular Customers,87,1,389.45,3,1,1,5,0,0,0,0,0,4,2,6,1,Silver,0.19
CUST02298,At Risk,160,6,4073.9900000000002,2,5,4,11,1,21.6,0.58,0,0,0,0,0,3,Gold,0.35000000000000003
CUST02299,Regular Customers,41,3,2280.2299999999996,4,3,3,10,0,0,0,0,0,10,1,11,2,No Tier,0.24000000000000002
CUST02300,Loyal Customers,42,4,3926.96,3,4,4,11,0,0,0,0,0,3,1,4,3,No Tier,0.175
CUST02301,Loyal Customers,43,4,2621.46,3,4,3,10,0,0,0,0,0,1,0,1,2,Gold,0.275
CUST02302,Regular Customers,139,3,1243.3400000000001,2,3,2,7,1,18.8,-0.23,0,0,2,0,2,3,Silver,0.30333333333333334
CUST02303,Regular Customers,7,3,1910.7800000000002,5,3,2,10,1,23.5,-0.93,0,0.3333333333333333,0,0,0,2,No Tier,0.08
CUST02304,Loyal Customers,96,6,2964.84,3,5,3,11,0,0,0,0,0,5,2,7,4,Silver,0.315
CUST02305,High Value Unhappy,54,8,5659.8099999999995,3,5,5,13,0,0,0,0,0,0,0,0,6,No Tier,0.28875
CUST02306,Champions,14,5,4951.4,5,4,5,14,1,2.8,0.79,0,0,7,0,7,4,No Tier,0.19
CUST02307,Loyal Customers,24,4,2475.42,4,4,3,11,0,0,0,0,0.25,3,0,3,4,No Tier,0.1975
CUST02308,Discount Sensitive,176,3,2021.26,2,3,2,7,0,0,0,0,0,0,0,0,2,No Tier,0.37333333333333335
CUST02309,Dormant,622,1,359.12,1,1,1,3,0,0,0,0,0,2,1,3,1,No Tier,0.22
CUST02310,Champions,4,6,4707.25,5,5,4,14,2,16.85,-0.325,0,0,5,2,7,4,No Tier,0.25
CUST02311,Dormant,260,6,2984.76,1,5,3,9,1,21.1,-0.24,0,0,5,2,7,3,No Tier,0.38166666666666665
CUST02312,High Value Unhappy,265,7,4727.71,1,5,4,10,3,18.366666666666667,-0.226666667,0,0,7,2,9,3,Silver,0.29857142857142854
CUST02313,Regular Customers,56,2,2018.81,3,2,2,7,0,0,0,0,0,0,0,0,2,Silver,0.32
CUST02314,Regular Customers,41,3,1293.85,4,3,2,9,0,0,0,0,0.3333333333333333,5,1,6,3,No Tier,0.27
CUST02315,Champions,15,9,5693.16,5,5,5,15,3,41.3,-0.803333333,2,0,0,0,0,4,No Tier,0.27
CUST02316,Regular Customers,10,3,1691.12,5,3,2,10,0,0,0,0,0,0,0,0,2,No Tier,0.27999999999999997
CUST02317,Champions,11,9,7346.72,5,5,5,15,2,30.450000000000003,-0.69,0,0,3,1,4,5,No Tier,0.21888888888888888
CUST02318,Loyal Customers,30,4,2331.4,4,4,3,11,0,0,0,0,0,3,1,4,3,Silver,0.2525
CUST02319,New Customers,7,2,1704.8600000000001,5,2,2,9,0,0,0,0,0,5,1,6,2,Silver,0.315
CUST02320,Discount Sensitive,157,2,519.24,2,2,1,5,0,0,0,0,0,8,2,10,2,No Tier,0.345
CUST02321,High Value Unhappy,232,6,4633.05,1,5,4,10,1,3.1,-1,0,0,5,2,7,4,Silver,0.33166666666666667
CUST02322,Champions,7,5,3620.01,5,4,4,13,0,0,0,0,0,4,2,6,4,Silver,0.30599999999999994
CUST02323,At Risk,144,2,3391.66,2,2,4,8,1,25.3,-0.28,0,0.5,0,0,0,1,Gold,0.19
CUST02324,Dormant,238,3,2455.75,1,3,3,7,1,18.8,0.04,0,0,1,0,1,3,No Tier,0.28
CUST02325,Discount Sensitive,49,6,2583.58,3,5,3,11,1,34.9,-0.29,0,0.16666666666666666,0,0,0,4,Silver,0.375
CUST02326,Regular Customers,41,2,1457.13,4,2,2,8,0,0,0,0,0,8,3,11,2,No Tier,0.225
CUST02327,Dormant,220,3,1354.68,1,3,2,6,1,15.1,-0.83,0,0,3,1,4,3,No Tier,0.2733333333333334
CUST02328,Regular Customers,46,2,1174.58,3,2,2,7,0,0,0,0,0,0,0,0,2,Gold,0.255
CUST02329,High Value Unhappy,43,7,5595.5599999999995,3,5,5,13,1,1,0.63,0,0,6,3,9,4,Silver,0.16285714285714287
CUST02330,High Value Unhappy,48,7,6338.45,3,5,5,13,4,24.2,-0.5575,1,0.14285714285714285,3,0,3,4,Platinum,0.26142857142857145
CUST02331,Champions,13,10,10588.12,5,5,5,15,1,30.4,-0.95,0,0.1,2,0,2,4,Silver,0.284
CUST02332,Champions,30,5,5182.45,4,4,5,13,1,24.3,-1,0,0.2,0,0,0,4,Gold,0.21799999999999997
CUST02333,New Customers,16,2,1836.35,5,2,2,9,0,0,0,0,0,7,3,10,2,No Tier,0.25
CUST02334,New Customers,5,2,2073.62,5,2,2,9,0,0,0,0,0,6,0,6,2,Silver,0.31
CUST02335,Champions,12,7,5104.16,5,5,5,15,0,0,0,0,0.14285714285714285,10,1,11,4,No Tier,0.18714285714285714
CUST02336,Loyal Customers,39,4,2489.16,4,4,3,11,0,0,0,0,0,6,2,8,3,No Tier,0.2925
CUST02337,Regular Customers,58,2,3092.29,3,2,3,8,0,0,0,0,0,7,2,9,2,No Tier,0.215
CUST02338,Champions,31,5,4325.69,4,4,4,12,1,27.2,-0.84,0,0.2,6,2,8,2,Gold,0.31799999999999995
